battingteam,bowlingteam,matchid,batsmanname,0
Rajasthan Royals,Delhi Capitals,1254097,Liam Livingstone,33.33333333333333
Rajasthan Royals,Delhi Capitals,1254097,MK Lomror,79.16666666666666
Rajasthan Royals,Delhi Capitals,1254097,R Parag,28.57142857142857
Rajasthan Royals,Delhi Capitals,1254097,R Tewatia,60.0
Rajasthan Royals,Delhi Capitals,1254097,SV Samson,138.1818181818182
Rajasthan Royals,Delhi Capitals,1254097,Tabraiz Shamsi,50.0
Rajasthan Royals,Delhi Capitals,1254097,Yashasvi Jaiswal,125.0
Rajasthan Royals,Delhi Daredevils,1136566,AM Rahane,112.5
Rajasthan Royals,Delhi Daredevils,1136566,BA Stokes,133.33333333333331
Rajasthan Royals,Delhi Daredevils,1136566,DJM Short,200.0
Rajasthan Royals,Delhi Daredevils,1136566,JC Buttler,163.1578947368421
Rajasthan Royals,Delhi Daredevils,1136566,K Gowtham,150.0
Rajasthan Royals,Delhi Daredevils,1136566,RA Tripathi,136.36363636363635
Rajasthan Royals,Delhi Daredevils,1136566,SV Samson,168.1818181818182
Rajasthan Royals,Delhi Daredevils,1136592,BA Stokes,66.66666666666666
Rajasthan Royals,Delhi Daredevils,1136592,DJM Short,176.0
Rajasthan Royals,Delhi Daredevils,1136592,JC Buttler,255.55555555555554
Rajasthan Royals,Delhi Daredevils,1136592,K Gowtham,300.0
Rajasthan Royals,Delhi Daredevils,1136592,RA Tripathi,111.11111111111111
Rajasthan Royals,Delhi Daredevils,1136592,SV Samson,60.0
Rajasthan Royals,Kings XI Punjab,1136598,AM Rahane,71.42857142857143
Rajasthan Royals,Kings XI Punjab,1136598,BA Stokes,133.33333333333331
Rajasthan Royals,Kings XI Punjab,1136598,DJM Short,100.0
Rajasthan Royals,Kings XI Punjab,1136598,JC Archer,0.0
Rajasthan Royals,Kings XI Punjab,1136598,JC Buttler,146.15384615384613
Rajasthan Royals,Kings XI Punjab,1136598,JD Unadkat,85.71428571428571
Rajasthan Royals,Kings XI Punjab,1136598,K Gowtham,150.0
Rajasthan Royals,Kings XI Punjab,1136598,RA Tripathi,84.61538461538461
Rajasthan Royals,Kings XI Punjab,1136598,S Gopal,150.0
Rajasthan Royals,Kings XI Punjab,1136598,SV Samson,126.08695652173914
Rajasthan Royals,Kings XI Punjab,1136600,AM Rahane,90.0
Rajasthan Royals,Kings XI Punjab,1136600,BA Stokes,136.36363636363635
Rajasthan Royals,Kings XI Punjab,1136600,JC Archer,0.0
Rajasthan Royals,Kings XI Punjab,1136600,JC Buttler,140.67796610169492
Rajasthan Royals,Kings XI Punjab,1136600,JD Unadkat,0.0
Rajasthan Royals,Kings XI Punjab,1136600,K Gowtham,133.33333333333331
Rajasthan Royals,Kings XI Punjab,1136600,MK Lomror,100.0
Rajasthan Royals,Kings XI Punjab,1136600,STR Binny,157.14285714285714
Rajasthan Royals,Kings XI Punjab,1136600,SV Samson,127.77777777777777
Rajasthan Royals,Kings XI Punjab,1175359,AM Rahane,135.0
Rajasthan Royals,Kings XI Punjab,1175359,BA Stokes,300.0
Rajasthan Royals,Kings XI Punjab,1175359,DS Kulkarni,166.66666666666669
Rajasthan Royals,Kings XI Punjab,1175359,JC Archer,100.0
Rajasthan Royals,Kings XI Punjab,1175359,JC Buttler,160.46511627906978
Rajasthan Royals,Kings XI Punjab,1175359,JD Unadkat,50.0
Rajasthan Royals,Kings XI Punjab,1175359,K Gowtham,75.0
Rajasthan Royals,Kings XI Punjab,1175359,RA Tripathi,40.0
Rajasthan Royals,Kings XI Punjab,1175359,S Gopal,100.0
Rajasthan Royals,Kings XI Punjab,1175359,SPD Smith,141.1764705882353
Rajasthan Royals,Kings XI Punjab,1175359,SV Samson,120.0
Rajasthan Royals,Kings XI Punjab,1178407,AJ Turner,50.0
Rajasthan Royals,Kings XI Punjab,1178407,AM Rahane,123.80952380952381
Rajasthan Royals,Kings XI Punjab,1178407,JC Archer,33.33333333333333
Rajasthan Royals,Kings XI Punjab,1178407,JC Buttler,145.0
Rajasthan Royals,Kings XI Punjab,1178407,RA Tripathi,113.04347826086956
Rajasthan Royals,Kings XI Punjab,1178407,S Gopal,0.0
Rajasthan Royals,Kings XI Punjab,1178407,STR Binny,300.0
Rajasthan Royals,Kings XI Punjab,1178407,SV Samson,127.27272727272727
Rajasthan Royals,Kings XI Punjab,1216527,JC Archer,433.3333333333333
Rajasthan Royals,Kings XI Punjab,1216527,JC Buttler,71.42857142857143
Rajasthan Royals,Kings XI Punjab,1216527,KL Rahul,177.41935483870967
Rajasthan Royals,Kings XI Punjab,1216527,R Parag,0.0
Rajasthan Royals,Kings XI Punjab,1216527,RV Uthappa,225.0
Rajasthan Royals,Kings XI Punjab,1216527,SPD Smith,192.59259259259258
Rajasthan Royals,Kings XI Punjab,1216527,SV Samson,204.6511627906977
Rajasthan Royals,Kings XI Punjab,1216527,TK Curran,400.0
Rajasthan Royals,Kolkata Knight Riders,1136575,AM Rahane,189.4736842105263
Rajasthan Royals,Kolkata Knight Riders,1136575,BA Stokes,127.27272727272727
Rajasthan Royals,Kolkata Knight Riders,1136575,DJM Short,104.65116279069768
Rajasthan Royals,Kolkata Knight Riders,1136575,DS Kulkarni,100.0
Rajasthan Royals,Kolkata Knight Riders,1136575,JC Buttler,133.33333333333331
Rajasthan Royals,Kolkata Knight Riders,1136575,K Gowtham,171.42857142857142
Rajasthan Royals,Kolkata Knight Riders,1136575,RA Tripathi,136.36363636363635
Rajasthan Royals,Kolkata Knight Riders,1136575,S Gopal,0.0
Rajasthan Royals,Kolkata Knight Riders,1136575,SV Samson,87.5
Rajasthan Royals,Kolkata Knight Riders,1136609,AM Rahane,91.66666666666666
Rajasthan Royals,Kolkata Knight Riders,1136609,Anureet Singh,100.0
Rajasthan Royals,Kolkata Knight Riders,1136609,BA Stokes,84.61538461538461
Rajasthan Royals,Kolkata Knight Riders,1136609,IS Sodhi,16.666666666666664
Rajasthan Royals,Kolkata Knight Riders,1136609,JC Archer,120.0
Rajasthan Royals,Kolkata Knight Riders,1136609,JC Buttler,173.91304347826087
Rajasthan Royals,Kolkata Knight Riders,1136609,JD Unadkat,144.44444444444443
Rajasthan Royals,Kolkata Knight Riders,1136609,K Gowtham,60.0
Rajasthan Royals,Kolkata Knight Riders,1136609,RA Tripathi,180.0
Rajasthan Royals,Kolkata Knight Riders,1136609,STR Binny,25.0
Rajasthan Royals,Kolkata Knight Riders,1136609,SV Samson,120.0
Rajasthan Royals,Kolkata Knight Riders,1136618,AM Rahane,111.90476190476191
Rajasthan Royals,Kolkata Knight Riders,1136618,H Klaasen,100.0
Rajasthan Royals,Kolkata Knight Riders,1136618,K Gowtham,128.57142857142858
Rajasthan Royals,Kolkata Knight Riders,1136618,RA Tripathi,153.84615384615387
Rajasthan Royals,Kolkata Knight Riders,1136618,STR Binny,0.0
Rajasthan Royals,Kolkata Knight Riders,1136618,SV Samson,131.57894736842107
Rajasthan Royals,Kolkata Knight Riders,1178396,AM Rahane,71.42857142857143
Rajasthan Royals,Kolkata Knight Riders,1178396,BA Stokes,71.42857142857143
Rajasthan Royals,Kolkata Knight Riders,1178396,JC Buttler,111.42857142857143
Rajasthan Royals,Kolkata Knight Riders,1178396,RA Tripathi,75.0
Rajasthan Royals,Kolkata Knight Riders,1178396,SPD Smith,129.5081967213115
Rajasthan Royals,Kolkata Knight Riders,1178418,AM Rahane,161.9047619047619
Rajasthan Royals,Kolkata Knight Riders,1178418,BA Stokes,110.00000000000001
Rajasthan Royals,Kolkata Knight Riders,1178418,JC Archer,215.3846153846154
Rajasthan Royals,Kolkata Knight Riders,1178418,JD Unadkat,0.0
Rajasthan Royals,Kolkata Knight Riders,1178418,R Parag,147.05882352941177
Rajasthan Royals,Kolkata Knight Riders,1178418,S Gopal,200.0
Rajasthan Royals,Kolkata Knight Riders,1178418,SPD Smith,33.33333333333333
Rajasthan Royals,Kolkata Knight Riders,1178418,STR Binny,100.0
Rajasthan Royals,Kolkata Knight Riders,1178418,SV Samson,146.66666666666666
Rajasthan Royals,Kolkata Knight Riders,1216504,AS Rajpoot,140.0
Rajasthan Royals,Kolkata Knight Riders,1216504,JC Archer,150.0
Rajasthan Royals,Kolkata Knight Riders,1216504,JC Buttler,156.25
Rajasthan Royals,Kolkata Knight Riders,1216504,JD Unadkat,76.92307692307693
Rajasthan Royals,Kolkata Knight Riders,1216504,KL Rahul,140.0
Rajasthan Royals,Kolkata Knight Riders,1216504,R Parag,16.666666666666664
Rajasthan Royals,Kolkata Knight Riders,1216504,RV Uthappa,28.57142857142857
Rajasthan Royals,Kolkata Knight Riders,1216504,S Gopal,71.42857142857143
Rajasthan Royals,Kolkata Knight Riders,1216504,SPD Smith,71.42857142857143
Rajasthan Royals,Kolkata Knight Riders,1216504,SV Samson,88.88888888888889
Rajasthan Royals,Kolkata Knight Riders,1216504,TK Curran,150.0
Rajasthan Royals,Kolkata Knight Riders,1254075,DA Miller,108.33333333333333
Rajasthan Royals,Kolkata Knight Riders,1254075,JC Buttler,100.0
Rajasthan Royals,Kolkata Knight Riders,1254075,R Tewatia,75.0
Rajasthan Royals,Kolkata Knight Riders,1254075,S Dube,121.05263157894737
Rajasthan Royals,Kolkata Knight Riders,1254075,SV Samson,119.04761904761905
Rajasthan Royals,Kolkata Knight Riders,1254075,Yashasvi Jaiswal,129.41176470588235
Rajasthan Royals,Mumbai Indians,1136581,AM Rahane,82.35294117647058
Rajasthan Royals,Mumbai Indians,1136581,BA Stokes,144.82758620689654
Rajasthan Royals,Mumbai Indians,1136581,H Klaasen,0.0
Rajasthan Royals,Mumbai Indians,1136581,JC Archer,111.11111111111111
Rajasthan Royals,Mumbai Indians,1136581,JC Buttler,75.0
Rajasthan Royals,Mumbai Indians,1136581,K Gowtham,300.0
Rajasthan Royals,Mumbai Indians,1136581,RA Tripathi,111.11111111111111
Rajasthan Royals,Mumbai Indians,1136581,SV Samson,132.5
Rajasthan Royals,Mumbai Indians,1136607,AM Rahane,105.40540540540539
Rajasthan Royals,Mumbai Indians,1136607,DJM Short,150.0
Rajasthan Royals,Mumbai Indians,1136607,JC Buttler,175.92592592592592
Rajasthan Royals,Mumbai Indians,1136607,SV Samson,186.66666666666666
Rajasthan Royals,Mumbai Indians,1178402,AM Rahane,176.19047619047618
Rajasthan Royals,Mumbai Indians,1178402,JC Buttler,206.81818181818184
Rajasthan Royals,Mumbai Indians,1178402,K Gowtham,100.0
Rajasthan Royals,Mumbai Indians,1178402,LS Livingstone,50.0
Rajasthan Royals,Mumbai Indians,1178402,RA Tripathi,50.0
Rajasthan Royals,Mumbai Indians,1178402,S Gopal,185.71428571428572
Rajasthan Royals,Mumbai Indians,1178402,SPD Smith,80.0
Rajasthan Royals,Mumbai Indians,1178402,SV Samson,118.5185185185185
Rajasthan Royals,Mumbai Indians,1178411,AJ Turner,0.0
Rajasthan Royals,Mumbai Indians,1178411,AM Rahane,108.33333333333333
Rajasthan Royals,Mumbai Indians,1178411,BA Stokes,0.0
Rajasthan Royals,Mumbai Indians,1178411,R Parag,151.72413793103448
Rajasthan Royals,Mumbai Indians,1178411,SPD Smith,122.91666666666667
Rajasthan Royals,Mumbai Indians,1178411,STR Binny,175.0
Rajasthan Royals,Mumbai Indians,1178411,SV Samson,205.26315789473685
Rajasthan Royals,Mumbai Indians,1216511,AS Rajpoot,40.0
Rajasthan Royals,Mumbai Indians,1216511,JC Archer,218.18181818181816
Rajasthan Royals,Mumbai Indians,1216511,JC Buttler,159.0909090909091
Rajasthan Royals,Mumbai Indians,1216511,KL Rahul,83.33333333333334
Rajasthan Royals,Mumbai Indians,1216511,MK Lomror,92.3076923076923
Rajasthan Royals,Mumbai Indians,1216511,S Gopal,50.0
Rajasthan Royals,Mumbai Indians,1216511,SPD Smith,85.71428571428571
Rajasthan Royals,Mumbai Indians,1216511,SV Samson,0.0
Rajasthan Royals,Mumbai Indians,1216511,TK Curran,100.0
Rajasthan Royals,Mumbai Indians,1216511,Yashasvi Jaiswal,0.0
Rajasthan Royals,Mumbai Indians,1254081,DA Miller,175.0
Rajasthan Royals,Mumbai Indians,1254081,JC Buttler,134.375
Rajasthan Royals,Mumbai Indians,1254081,R Parag,150.0
Rajasthan Royals,Mumbai Indians,1254081,S Dube,119.35483870967742
Rajasthan Royals,Mumbai Indians,1254081,SV Samson,153.57142857142858
Rajasthan Royals,Mumbai Indians,1254081,Yashasvi Jaiswal,160.0
Rajasthan Royals,Punjab Kings,1254061,BA Stokes,0.0
Rajasthan Royals,Punjab Kings,1254061,CH Morris,50.0
Rajasthan Royals,Punjab Kings,1254061,JC Buttler,200.0
Rajasthan Royals,Punjab Kings,1254061,M Vohra,144.44444444444443
Rajasthan Royals,Punjab Kings,1254061,R Parag,216.66666666666666
Rajasthan Royals,Punjab Kings,1254061,R Tewatia,75.0
Rajasthan Royals,Punjab Kings,1254061,S Dube,153.33333333333334
Rajasthan Royals,Punjab Kings,1254061,SV Samson,193.75
Rajasthan Royals,Punjab Kings,1254111,CH Morris,100.0
Rajasthan Royals,Punjab Kings,1254111,Chetan Sakariya,116.66666666666667
Rajasthan Royals,Punjab Kings,1254111,Evin Lewis,176.19047619047618
Rajasthan Royals,Punjab Kings,1254111,K Tyagi,66.66666666666666
Rajasthan Royals,Punjab Kings,1254111,Liam Livingstone,164.70588235294116
Rajasthan Royals,Punjab Kings,1254111,MK Lomror,244.44444444444446
Rajasthan Royals,Punjab Kings,1254111,R Parag,80.0
Rajasthan Royals,Punjab Kings,1254111,R Tewatia,50.0
Rajasthan Royals,Punjab Kings,1254111,SV Samson,80.0
Rajasthan Royals,Punjab Kings,1254111,Yashasvi Jaiswal,141.66666666666669
Rajasthan Royals,Royal Challengers Bangalore,1136571,AM Rahane,177.27272727272728
Rajasthan Royals,Royal Challengers Bangalore,1136571,BA Stokes,131.8181818181818
Rajasthan Royals,Royal Challengers Bangalore,1136571,DJM Short,66.66666666666666
Rajasthan Royals,Royal Challengers Bangalore,1136571,JC Buttler,186.66666666666666
Rajasthan Royals,Royal Challengers Bangalore,1136571,RA Tripathi,300.0
Rajasthan Royals,Royal Challengers Bangalore,1136571,SV Samson,204.34782608695653
Rajasthan Royals,Royal Challengers Bangalore,1136613,AM Rahane,109.375
Rajasthan Royals,Royal Challengers Bangalore,1136613,H Klaasen,150.0
Rajasthan Royals,Royal Challengers Bangalore,1136613,JC Archer,0.0
Rajasthan Royals,Royal Challengers Bangalore,1136613,K Gowtham,280.0
Rajasthan Royals,Royal Challengers Bangalore,1136613,RA Tripathi,136.66666666666666
Rajasthan Royals,Royal Challengers Bangalore,1136613,SV Samson,0.0
Rajasthan Royals,Royal Challengers Bangalore,1175369,AM Rahane,109.52380952380953
Rajasthan Royals,Royal Challengers Bangalore,1175369,BA Stokes,50.0
Rajasthan Royals,Royal Challengers Bangalore,1175369,JC Buttler,146.66666666666666
Rajasthan Royals,Royal Challengers Bangalore,1175369,RA Tripathi,145.83333333333331
Rajasthan Royals,Royal Challengers Bangalore,1175369,SPD Smith,121.875
Rajasthan Royals,Royal Challengers Bangalore,1178424,LS Livingstone,185.71428571428572
Rajasthan Royals,Royal Challengers Bangalore,1178424,SV Samson,215.3846153846154
Rajasthan Royals,Royal Challengers Bangalore,1216514,JC Buttler,183.33333333333331
Rajasthan Royals,Royal Challengers Bangalore,1216514,RV Uthappa,0.0
Rajasthan Royals,Royal Challengers Bangalore,1216514,SPD Smith,100.0
Rajasthan Royals,Royal Challengers Bangalore,1216514,SV Samson,133.33333333333331
Rajasthan Royals,Royal Challengers Bangalore,1254073,CH Morris,144.44444444444443
Rajasthan Royals,Royal Challengers Bangalore,1254073,Chetan Sakariya,0.0
Rajasthan Royals,Royal Challengers Bangalore,1254073,DA Miller,0.0
Rajasthan Royals,Royal Challengers Bangalore,1254073,JC Buttler,100.0
Rajasthan Royals,Royal Challengers Bangalore,1254073,M Vohra,77.77777777777779
Rajasthan Royals,Royal Challengers Bangalore,1254073,R Parag,156.25
Rajasthan Royals,Royal Challengers Bangalore,1254073,R Tewatia,182.6086956521739
Rajasthan Royals,Royal Challengers Bangalore,1254073,S Dube,165.625
Rajasthan Royals,Royal Challengers Bangalore,1254073,S Gopal,175.0
Rajasthan Royals,Royal Challengers Bangalore,1254073,SV Samson,122.22222222222223
Rajasthan Royals,Royal Challengers Bangalore,1254103,CH Morris,136.36363636363635
Rajasthan Royals,Royal Challengers Bangalore,1254103,Chetan Sakariya,100.0
Rajasthan Royals,Royal Challengers Bangalore,1254103,Evin Lewis,155.26315789473685
Rajasthan Royals,Royal Challengers Bangalore,1254103,K Tyagi,100.0
Rajasthan Royals,Royal Challengers Bangalore,1254103,Liam Livingstone,77.77777777777779
Rajasthan Royals,Royal Challengers Bangalore,1254103,MK Lomror,80.0
Rajasthan Royals,Royal Challengers Bangalore,1254103,R Parag,56.25
Rajasthan Royals,Royal Challengers Bangalore,1254103,R Tewatia,66.66666666666666
Rajasthan Royals,Royal Challengers Bangalore,1254103,SV Samson,126.66666666666666
Rajasthan Royals,Royal Challengers Bangalore,1254103,Yashasvi Jaiswal,140.9090909090909
Rajasthan Royals,Sunrisers Hyderabad,1136564,AM Rahane,107.14285714285714
Rajasthan Royals,Sunrisers Hyderabad,1136564,B Laughlin,33.33333333333333
Rajasthan Royals,Sunrisers Hyderabad,1136564,BA Stokes,62.5
Rajasthan Royals,Sunrisers Hyderabad,1136564,DJM Short,100.0
Rajasthan Royals,Sunrisers Hyderabad,1136564,DS Kulkarni,75.0
Rajasthan Royals,Sunrisers Hyderabad,1136564,JC Buttler,66.66666666666666
Rajasthan Royals,Sunrisers Hyderabad,1136564,JD Unadkat,50.0
Rajasthan Royals,Sunrisers Hyderabad,1136564,K Gowtham,0.0
Rajasthan Royals,Sunrisers Hyderabad,1136564,RA Tripathi,113.33333333333333
Rajasthan Royals,Sunrisers Hyderabad,1136564,S Gopal,105.0
Rajasthan Royals,Sunrisers Hyderabad,1136564,SV Samson,118.6046511627907
Rajasthan Royals,Sunrisers Hyderabad,1136588,AM Rahane,124.52830188679245
Rajasthan Royals,Sunrisers Hyderabad,1136588,BA Stokes,0.0
Rajasthan Royals,Sunrisers Hyderabad,1136588,JC Archer,100.0
Rajasthan Royals,Sunrisers Hyderabad,1136588,JC Buttler,90.9090909090909
Rajasthan Royals,Sunrisers Hyderabad,1136588,K Gowtham,160.0
Rajasthan Royals,Sunrisers Hyderabad,1136588,MK Lomror,91.66666666666666
Rajasthan Royals,Sunrisers Hyderabad,1136588,RA Tripathi,80.0
Rajasthan Royals,Sunrisers Hyderabad,1136588,SV Samson,133.33333333333331
Rajasthan Royals,Sunrisers Hyderabad,1175363,AM Rahane,142.85714285714286
Rajasthan Royals,Sunrisers Hyderabad,1175363,BA Stokes,177.77777777777777
Rajasthan Royals,Sunrisers Hyderabad,1175363,JC Buttler,66.66666666666666
Rajasthan Royals,Sunrisers Hyderabad,1175363,SV Samson,185.96491228070175
Rajasthan Royals,Sunrisers Hyderabad,1178420,AJ Turner,42.857142857142854
Rajasthan Royals,Sunrisers Hyderabad,1178420,AM Rahane,114.70588235294117
Rajasthan Royals,Sunrisers Hyderabad,1178420,LS Livingstone,169.23076923076923
Rajasthan Royals,Sunrisers Hyderabad,1178420,SPD Smith,137.5
Rajasthan Royals,Sunrisers Hyderabad,1178420,SV Samson,151.42857142857142
Rajasthan Royals,Sunrisers Hyderabad,1254085,DA Miller,233.33333333333334
Rajasthan Royals,Sunrisers Hyderabad,1254085,JC Buttler,201.53846153846155
Rajasthan Royals,Sunrisers Hyderabad,1254085,R Parag,187.5
Rajasthan Royals,Sunrisers Hyderabad,1254085,SV Samson,150.0
Rajasthan Royals,Sunrisers Hyderabad,1254085,Yashasvi Jaiswal,123.07692307692308
Rajasthan Royals,Sunrisers Hyderabad,1254100,Evin Lewis,150.0
Rajasthan Royals,Sunrisers Hyderabad,1254100,Liam Livingstone,66.66666666666666
Rajasthan Royals,Sunrisers Hyderabad,1254100,MK Lomror,106.89655172413792
Rajasthan Royals,Sunrisers Hyderabad,1254100,R Parag,0.0
Rajasthan Royals,Sunrisers Hyderabad,1254100,R Tewatia,100.0
Rajasthan Royals,Sunrisers Hyderabad,1254100,SV Samson,148.27586206896552
Rajasthan Royals,Sunrisers Hyderabad,1254100,Yashasvi Jaiswal,156.52173913043478
Royal Challengers Bangalore,Chennai Super Kings,1136584,AB de Villiers,222.5806451612903
Royal Challengers Bangalore,Chennai Super Kings,1136584,C de Grandhomme,157.14285714285714
Royal Challengers Bangalore,Chennai Super Kings,1136584,CJ Anderson,25.0
Royal Challengers Bangalore,Chennai Super Kings,1136584,Mandeep Singh,200.0
Royal Challengers Bangalore,Chennai Super Kings,1136584,P Negi,0.0
Royal Challengers Bangalore,Chennai Super Kings,1136584,Q de Kock,143.24324324324326
Royal Challengers Bangalore,Chennai Super Kings,1136584,UT Yadav,50.0
Royal Challengers Bangalore,Chennai Super Kings,1136584,V Kohli,120.0
Royal Challengers Bangalore,Chennai Super Kings,1136584,Washington Sundar,325.0
Royal Challengers Bangalore,Chennai Super Kings,1136595,AB de Villiers,25.0
Royal Challengers Bangalore,Chennai Super Kings,1136595,BB McCullum,150.0
Royal Challengers Bangalore,Chennai Super Kings,1136595,C de Grandhomme,100.0
Royal Challengers Bangalore,Chennai Super Kings,1136595,M Ashwin,50.0
Royal Challengers Bangalore,Chennai Super Kings,1136595,Mandeep Singh,53.84615384615385
Royal Challengers Bangalore,Chennai Super Kings,1136595,Mohammed Siraj,57.14285714285714
Royal Challengers Bangalore,Chennai Super Kings,1136595,PA Patel,131.70731707317074
Royal Challengers Bangalore,Chennai Super Kings,1136595,TG Southee,138.46153846153845
Royal Challengers Bangalore,Chennai Super Kings,1136595,UT Yadav,20.0
Royal Challengers Bangalore,Chennai Super Kings,1136595,V Kohli,81.81818181818183
Royal Challengers Bangalore,Chennai Super Kings,1175356,AB de Villiers,90.0
Royal Challengers Bangalore,Chennai Super Kings,1175356,C de Grandhomme,66.66666666666666
Royal Challengers Bangalore,Chennai Super Kings,1175356,MM Ali,112.5
Royal Challengers Bangalore,Chennai Super Kings,1175356,Mohammed Siraj,0.0
Royal Challengers Bangalore,Chennai Super Kings,1175356,NA Saini,66.66666666666666
Royal Challengers Bangalore,Chennai Super Kings,1175356,PA Patel,91.42857142857143
Royal Challengers Bangalore,Chennai Super Kings,1175356,S Dube,40.0
Royal Challengers Bangalore,Chennai Super Kings,1175356,SO Hetmyer,0.0
Royal Challengers Bangalore,Chennai Super Kings,1175356,UT Yadav,10.0
Royal Challengers Bangalore,Chennai Super Kings,1175356,V Kohli,58.333333333333336
